date,hora,onibus,linha,lat,lon,vel
10-07-2014,00:01:31,C301220,465.0,-22.992655,-43.254852,32.0
10-07-2014,00:01:31,C30123,0,-22.951141,-43.347839,0.0
10-07-2014,00:01:31,C30147,0,-22.880116,-43.357117,0.0
10-07-2014,00:01:31,C30166,0,-22.950397,-43.348392,0.0
10-07-2014,00:01:31,C301740,346.0,-22.920019,-43.360271,54.0
10-07-2014,00:01:31,C30213,0,-22.879787,-43.357151,0.0
10-07-2014,00:01:31,C30230,0,-22.949974,-43.347725,0.0
10-07-2014,00:01:31,C30241,0,-22.951029,-43.347923,0.0
10-07-2014,00:01:31,C303030,382.0,-22.950121,-43.348293,0.0
10-07-2014,00:01:31,C41287,0,-22.857487,-43.245197,0.19
10-07-2014,00:01:31,C446260,781.0,-22.87299,-43.338379,55.0
10-07-2014,00:01:31,C47517,LECD100,-22.97315,-43.366993,24.0
10-07-2014,00:01:31,C475190,332.0,-22.970722,-43.183498,0.0
10-07-2014,00:01:31,C475300,306.0,-22.926357,-43.343922,25.0
10-07-2014,00:01:31,C47541,0,-22.952536,-43.349442,0.0
10-07-2014,00:01:31,C47631,0,-22.952448,-43.348976,0.0
10-07-2014,00:01:31,C47643,0,-22.952431,-43.348999,0.0
10-07-2014,00:01:31,C476460,862.0,-23.004929,-43.319313,46.0
10-07-2014,00:01:31,C476470,861.0,-22.953588,-43.33786,38.0
10-07-2014,00:01:31,C47682,0,-22.951637,-43.348907,0.0
10-07-2014,00:01:31,C476860,353.0,-22.896229,-43.313332,0.0
10-07-2014,00:01:31,C47703,0,-22.951933,-43.349907,0.0
10-07-2014,00:01:31,C477060,862.0,-22.95159,-43.349289,17.0
10-07-2014,00:01:31,C477200,360.0,-22.973577,-43.366199,0.0
10-07-2014,00:01:31,C47741,0,-22.953182,-43.349499,0.0
10-07-2014,00:01:31,C47764,0,-22.952784,-43.348194,0.0
10-07-2014,00:01:31,C477780,862.0,-22.989479,-43.322159,0.0
10-07-2014,00:01:31,C47792,LECD100,-22.960815,-43.392673,43.0
10-07-2014,00:01:31,C47806,0,-22.952127,-43.350098,0.0
10-07-2014,00:01:31,C47825,0,-22.952101,-43.349216,0.0
10-07-2014,00:01:31,C478350,692.0,-22.951986,-43.349808,0.0
10-07-2014,00:01:31,C478480,368.0,-22.952257,-43.349285,0.0
10-07-2014,00:01:31,C478530,692.0,-22.901854,-43.275436,0.0
10-07-2014,00:01:31,C47867,0,-22.951902,-43.349712,0.0
10-07-2014,00:01:31,C47878,0,-22.952793,-43.349918,0.0
10-07-2014,00:01:31,C47893,0,-22.951559,-43.348801,0.0
10-07-2014,00:01:31,C47932,0,-22.953108,-43.349712,0.0
10-07-2014,00:01:31,C47947,0,-22.95269,-43.348179,0.0
10-07-2014,00:01:31,C47953,0,-22.95257,-43.348083,0.0
10-07-2014,00:01:31,C47968,0,-22.952854,-43.348255,0.0
10-07-2014,00:01:31,C47981,0,-22.952934,-43.349049,0.0
10-07-2014,00:01:31,C51511,0,-22.877356,-43.368492,0.0
10-07-2014,00:01:31,C51543,0,-22.877317,-43.368263,0.0
10-07-2014,00:01:31,C51578,0,-22.876572,-43.368885,0.0
10-07-2014,00:01:31,C516010,371.0,-22.876657,-43.368198,0.0
10-07-2014,00:01:31,C51633,0,-22.877527,-43.368359,0.0
10-07-2014,00:01:31,D130130,803.0,-22.880257,-43.492855,0.0
10-07-2014,00:01:31,D13015,0,-22.879696,-43.358013,0.0
10-07-2014,00:01:31,D132040,801.0,-22.888391,-43.394379,43.0
10-07-2014,00:01:31,D53632,SR3970,-22.87608,-43.471241,56.0
10-07-2014,00:01:31,D58724,0,-22.875879,-43.418919,0.74
10-07-2014,00:01:31,D601900,300.0,-22.81562,-43.385712,0.0
10-07-2014,00:01:31,D601920,300.0,-22.814831,-43.38612,0.0
10-07-2014,00:01:31,D860120,866.0,-22.894812,-43.533226,0.0
10-07-2014,00:01:31,D864070,864.0,-22.893791,-43.531715,0.93
10-07-2014,00:01:31,D867220,2381.0,-22.979525,-43.588371,41.3
10-07-2014,00:01:32,A275960,433.0,-22.9165,-43.251308,0.0
10-07-2014,00:01:32,A276190,433.0,-22.91766,-43.231129,56.0
10-07-2014,00:01:32,A375010,513.0,-22.901751,-43.196789,0.0
10-07-2014,00:01:32,A375740,161.0,-22.94009,-43.199989,0.0
10-07-2014,00:01:32,A410430,463.0,-22.875008,-43.241211,0.0
10-07-2014,00:01:32,A410730,178.0,-22.857752,-43.244728,0.0
10-07-2014,00:01:32,A411360,462.0,-22.897421,-43.1959,35.37
10-07-2014,00:01:32,A48003,0,-22.910486,-43.270699,0.0
10-07-2014,00:01:32,A480470,426.0,-22.949608,-43.18058,0.56
10-07-2014,00:01:32,A48072,0,-22.91081,-43.269077,1.3
10-07-2014,00:01:32,A48102,0,-22.910589,-43.269619,0.0
10-07-2014,00:01:32,A48123,0,-22.909592,-43.269985,33.71
10-07-2014,00:01:32,A48163,0,-22.925312,-43.205879,0.0
10-07-2014,00:01:32,A550310,436.0,-22.906071,-43.261559,0.0
10-07-2014,00:01:32,A71573,0,-22.901436,-43.178955,2.04
10-07-2014,00:01:32,A721500,7.0,-22.889332,-43.292675,0.0
10-07-2014,00:01:32,B100570,924.0,-22.8153,-43.1877,0.0
10-07-2014,00:01:32,B101200,922.0,-22.8153,-43.1876,0.0
10-07-2014,00:01:32,B105420,680.0,-22.8751,-43.2841,33.0
10-07-2014,00:01:32,B11596,0,-22.8661,-43.3565,0.19
10-07-2014,00:01:32,B27014,0,-22.8587,-43.348,1.0
10-07-2014,00:01:32,B27142,0,-22.8172,-43.3014,0.0
10-07-2014,00:01:32,B271530,629.0,-22.8691,-43.2755,53.0
10-07-2014,00:01:32,B31055,0,-22.8045,-43.3099,0.0
10-07-2014,00:01:32,B31129,0,-22.8041,-43.3103,0.0
10-07-2014,00:01:32,B327120,298.0,-22.8791,-43.3316,42.0
10-07-2014,00:01:32,B425170,457.0,-22.8902,-43.2737,44.0
10-07-2014,00:01:32,B51532,0,-22.8776,-43.3683,0.0
10-07-2014,00:01:32,B51550,0,-22.8765,-43.3682,0.0
10-07-2014,00:01:32,B51562,0,-22.8776,-43.3683,0.0
10-07-2014,00:01:32,B515650,624.0,-22.8767,-43.368,0.0
10-07-2014,00:01:32,B515930,624.0,-22.8638,-43.3773,33.0
10-07-2014,00:01:32,B516130,624.0,-22.8273,-43.4184,0.0
10-07-2014,00:01:32,B51643,0,-22.8766,-43.3688,0.0
10-07-2014,00:01:32,B580250,623.0,-22.8873,-43.2814,38.0
10-07-2014,00:01:32,B581140,622.0,-22.8366,-43.2855,0.0
10-07-2014,00:01:32,B58705,0,-22.8759,-43.4192,0.0
10-07-2014,00:01:32,B630440,920.0,-22.7922,-43.2944,0.19
10-07-2014,00:01:32,B630590,920.0,-22.7922,-43.2943,0.37
10-07-2014,00:01:32,B73120,SR3500,-22.8093,-43.3427,0.0
10-07-2014,00:01:32,B82672,0,-22.8578,-43.3712,0.37
10-07-2014,00:01:32,C13044,0,-22.881008,-43.358089,0.0
10-07-2014,00:01:32,C130520,766.0,-22.880421,-43.356937,0.0
10-07-2014,00:01:32,C13089,0,-22.880697,-43.357986,0.0
10-07-2014,00:01:32,C13096,0,-22.87965,-43.356747,0.0
10-07-2014,00:01:32,C13104,0,-22.879677,-43.356808,0.0
10-07-2014,00:01:32,C131090,338.0,-22.891687,-43.393406,59.0
10-07-2014,00:01:32,C13136,0,-22.880787,-43.358109,0.0
10-07-2014,00:01:32,C13172,0,-22.880823,-43.358528,0.0
10-07-2014,00:01:32,C13188,0,-22.880962,-43.358215,0.0
10-07-2014,00:01:32,C13209,0,-22.923166,-43.374046,4.0
10-07-2014,00:01:32,C27115,0,-22.81691,-43.301392,0.0
10-07-2014,00:01:32,C30021,0,-22.951056,-43.348633,0.0
10-07-2014,00:01:32,C30032,0,-22.950027,-43.348232,0.0
10-07-2014,00:01:32,C30037,0,-22.950089,-43.348274,0.0
10-07-2014,00:01:32,C30039,0,-22.952141,-43.347965,0.0
10-07-2014,00:01:32,C30043,0,-22.951782,-43.348026,0.0
10-07-2014,00:01:32,C30066,0,-22.950159,-43.347908,0.0
10-07-2014,00:01:32,C30087,0,-22.950918,-43.348087,0.0
10-07-2014,00:01:32,C30093,0,-22.949987,-43.347855,0.0
10-07-2014,00:01:32,C30103,0,-22.950268,-43.347912,0.0
10-07-2014,00:01:32,C30104,0,-22.951809,-43.348221,0.0
10-07-2014,00:01:32,C30167,0,-22.949932,-43.348213,0.0
10-07-2014,00:01:32,C301880,550.0,-22.951828,-43.350182,24.0
10-07-2014,00:01:32,C302070,734.0,-22.977634,-43.33411,25.0
10-07-2014,00:01:32,C30225,0,-22.950125,-43.348358,0.0
10-07-2014,00:01:32,C302620,343.0,-22.951761,-43.34779,8.0
10-07-2014,00:01:32,C302800,382.0,-23.000095,-43.383343,64.0
10-07-2014,00:01:32,C30308,0,-22.95145,-43.348385,0.0
10-07-2014,00:01:32,C410570,318.0,-22.858086,-43.244774,0.37
10-07-2014,00:01:32,C413910,315.0,-22.900469,-43.208286,42.41
10-07-2014,00:01:32,C41393,0,-22.858374,-43.245052,0.0
10-07-2014,00:01:32,C47514,0,-22.952801,-43.349957,0.0
10-07-2014,00:01:32,C47555,0,-22.952017,-43.348507,0.0
10-07-2014,00:01:32,C47568,0,-22.97542,-43.363468,76.0
10-07-2014,00:01:32,C476000,348.0,-22.872152,-43.252983,70.0
10-07-2014,00:01:32,C47628,0,-22.952387,-43.348854,0.0
10-07-2014,00:01:32,C476500,360.0,-23.027428,-43.48085,14.0
10-07-2014,00:01:32,C47671,0,-22.952244,-43.349316,0.0
10-07-2014,00:01:32,C47681,0,-22.951714,-43.348869,0.0
10-07-2014,00:01:32,C47695,0,-22.952486,-43.349503,0.0
10-07-2014,00:01:32,C47701,0,-22.95183,-43.350044,0.0
10-07-2014,00:01:32,C47773,0,-22.952908,-43.350094,0.0
10-07-2014,00:01:32,C47782,0,-22.952572,-43.350224,0.0
10-07-2014,00:01:32,C47836,0,-22.953035,-43.34869,0.0
10-07-2014,00:01:32,C47847,0,-22.952497,-43.34903,0.0
10-07-2014,00:01:32,C47916,0,-22.95233,-43.348175,0.0
10-07-2014,00:01:32,C47931,0,-22.952919,-43.349827,0.0
10-07-2014,00:01:32,C47977,0,-22.952335,-43.348061,0.0
10-07-2014,00:01:32,C47979,0,-22.951986,-43.348175,0.0
10-07-2014,00:01:32,C51608,0,-22.876621,-43.36821,0.0
10-07-2014,00:01:32,C82580,0,-22.858124,-43.371159,0.0
10-07-2014,00:01:32,C82597,0,-22.857288,-43.370888,0.56
10-07-2014,00:01:32,C82675,0,-22.858946,-43.370777,0.0
10-07-2014,00:01:32,D13014,0,-22.880964,-43.358078,0.0
10-07-2014,00:01:32,D58503,0,-22.876202,-43.420002,0.19
10-07-2014,00:01:32,D58639,0,-22.875576,-43.418926,0.19
10-07-2014,00:01:32,D810930,689.0,-22.881769,-43.512711,61.0
10-07-2014,00:01:32,D860200,802.0,-22.894459,-43.53479,0.19
10-07-2014,00:01:32,D862040,837.0,-22.893364,-43.53199,0.0
10-07-2014,00:01:32,D862460,837.0,-22.893656,-43.531788,1.3
10-07-2014,00:01:32,D862520,864.0,-22.893412,-43.53194,0.0
10-07-2014,00:01:32,D862570,864.0,-22.893454,-43.531754,0.0
10-07-2014,00:01:32,D863400,864.0,-22.875837,-43.463657,2.04
10-07-2014,00:01:32,D863600,918.0,-22.893999,-43.532204,0.0
10-07-2014,00:01:32,D863670,867.0,-22.901421,-43.554924,0.37
10-07-2014,00:01:32,D875060,804.0,-22.895639,-43.583408,26.0
10-07-2014,00:01:33,A275340,438.0,-22.916121,-43.230331,47.0
10-07-2014,00:01:33,A48057,0,-22.910887,-43.270157,0.74
10-07-2014,00:01:33,A48074,0,-22.998159,-43.256538,36.48
10-07-2014,00:01:33,A481160,415.0,-22.946865,-43.256512,29.63
10-07-2014,00:01:33,A72123,0,-22.923552,-43.258545,27.41
10-07-2014,00:01:33,B105260,680.0,-22.868,-43.2569,0.0
10-07-2014,00:01:33,B105340,627.0,-22.89,-43.2877,38.0
10-07-2014,00:01:33,B115040,669.0,-22.8114,-43.3727,13.89
10-07-2014,00:01:33,B11529,0,-22.8089,-43.3697,24.26
10-07-2014,00:01:33,B11559,0,-22.8665,-43.3563,1.48
10-07-2014,00:01:33,B11630,0,-22.8602,-43.3713,0.0
10-07-2014,00:01:33,B117080,773.0,-22.811,-43.3728,0.0
10-07-2014,00:01:33,B285670,324.0,-22.8155,-43.1882,0.0
10-07-2014,00:01:33,B31076,0,-22.8045,-43.3093,0.0
10-07-2014,00:01:33,B32607,SV7790,-22.8161,-43.3946,0.0
10-07-2014,00:01:33,B326160,615.0,-22.8182,-43.3927,1.0
10-07-2014,00:01:33,B51530,0,-22.8775,-43.3686,0.0
10-07-2014,00:01:33,B515480,917.0,-22.8771,-43.3679,0.0
10-07-2014,00:01:33,B51549,0,-22.8765,-43.3682,0.0
10-07-2014,00:01:33,B51563,0,-22.8768,-43.3688,0.0
10-07-2014,00:01:33,B51587,SV9170,-22.8763,-43.3686,0.0
10-07-2014,00:01:33,B51620,SV9170,-22.8766,-43.3688,0.0
10-07-2014,00:01:33,B63053,0,-22.8675,-43.2586,0.37
10-07-2014,00:01:33,B63060,0,-22.7927,-43.2943,1.67
10-07-2014,00:01:33,B63070,0,-22.7925,-43.2944,0.93
10-07-2014,00:01:33,B711180,247.0,-22.9028,-43.314,5.0
10-07-2014,00:01:33,B755260,355.0,-22.8303,-43.3239,0.0
10-07-2014,00:01:33,B82573,0,-22.8654,-43.3732,0.74
10-07-2014,00:01:33,C130250,341.0,-22.923031,-43.303783,35.0
10-07-2014,00:01:33,C13034,0,-22.879745,-43.357037,0.0
10-07-2014,00:01:33,C13035,0,-22.879869,-43.356869,0.0
10-07-2014,00:01:33,C13137,0,-22.880743,-43.358185,0.0
10-07-2014,00:01:33,C13148,0,-22.880943,-43.357841,0.0
10-07-2014,00:01:33,C13173,0,-22.880703,-43.358521,0.0
10-07-2014,00:01:33,C13175,0,-22.923798,-43.374115,0.0
10-07-2014,00:01:33,C13200,0,-22.88088,-43.358604,0.0
10-07-2014,00:01:33,C13202,0,-22.882269,-43.483837,39.0
10-07-2014,00:01:33,C30036,0,-22.951475,-43.34861,0.0
10-07-2014,00:01:33,C30048,0,-22.879995,-43.356895,0.0
10-07-2014,00:01:33,C30055,0,-22.880096,-43.357094,0.0
10-07-2014,00:01:33,C30086,0,-22.950886,-43.34824,0.0
10-07-2014,00:01:33,C301070,465.0,-22.900517,-43.354107,11.0
10-07-2014,00:01:33,C30120,0,-22.95022,-43.347916,0.0
10-07-2014,00:01:33,C30146,0,-22.879351,-43.357075,0.0
10-07-2014,00:01:33,C30159,0,-22.87932,-43.357048,0.0
10-07-2014,00:01:33,C30180,0,-22.879747,-43.357994,0.0
10-07-2014,00:01:33,C30208,0,-22.949884,-43.347797,0.0
10-07-2014,00:01:33,C30247,0,-22.95018,-43.347889,0.0
10-07-2014,00:01:33,C30291,0,-22.95001,-43.348171,0.0
10-07-2014,00:01:33,C414200,309.0,-22.858236,-43.244514,1.3
10-07-2014,00:01:33,C41422,0,-22.85743,-43.244888,0.0
10-07-2014,00:01:33,C47522,0,-22.953184,-43.349564,0.0
10-07-2014,00:01:33,C47554,0,-22.95154,-43.348808,0.0
10-07-2014,00:01:33,C47567,0,-22.952328,-43.349541,0.0
10-07-2014,00:01:33,C47581,0,-22.952927,-43.35009,0.0
10-07-2014,00:01:33,C47616,0,-22.952545,-43.349468,0.0
10-07-2014,00:01:33,C47655,0,-22.951769,-43.348717,0.0
10-07-2014,00:01:33,C47711,0,-22.952827,-43.348351,0.0
10-07-2014,00:01:33,C47717,0,-22.951977,-43.349815,0.0
10-07-2014,00:01:33,C47742,0,-22.952902,-43.349747,0.0
10-07-2014,00:01:33,C47753,0,-22.952904,-43.349865,0.0
10-07-2014,00:01:33,C47831,0,-22.945538,-43.344032,0.0
10-07-2014,00:01:33,C47859,0,-22.951664,-43.348793,0.0
10-07-2014,00:01:33,C47944,0,-22.952333,-43.348133,0.0
10-07-2014,00:01:33,C47955,0,-22.952299,-43.348316,0.0
10-07-2014,00:01:33,C47966,0,-22.952602,-43.34819,0.0
10-07-2014,00:01:33,C47974,0,-22.952272,-43.347939,0.0
10-07-2014,00:01:33,C501480,345.0,-22.929239,-43.253223,0.19
10-07-2014,00:01:33,C51531,0,-22.877462,-43.368629,0.0
10-07-2014,00:01:33,C51557,0,-22.877487,-43.368496,0.0
10-07-2014,00:01:33,C516390,371.0,-22.876591,-43.368343,0.0
10-07-2014,00:01:33,C82650,0,-22.860064,-43.370628,0.74
10-07-2014,00:01:33,D13195,0,-22.880053,-43.357929,0.0
10-07-2014,00:01:33,D53530,0,-22.883881,-43.495762,0.0
10-07-2014,00:01:33,D860510,838.0,-22.893393,-43.531818,0.0
10-07-2014,00:01:33,D862080,867.0,-22.893656,-43.532234,0.0
10-07-2014,00:01:33,D863210,864.0,-22.902214,-43.550465,33.34
10-07-2014,00:01:33,D90042,0,-22.918909,-43.644249,0.0
10-07-2014,00:01:33,D900620,756.0,-22.919359,-43.644611,0.0
10-07-2014,00:01:34,A275460,432.0,-22.920349,-43.255951,0.0
10-07-2014,00:01:34,A275620,438.0,-22.92034,-43.255711,0.0
10-07-2014,00:01:34,A276350,438.0,-22.918329,-43.175159,74.0
10-07-2014,00:01:34,A276820,432.0,-22.988569,-43.227589,1.0
10-07-2014,00:01:34,A291230,474.0,-22.98315,-43.1908,8.0
10-07-2014,00:01:34,A37644,0,-22.90176,-43.196751,0.0
10-07-2014,00:01:34,A48007,0,-22.971514,-43.187019,45.19
10-07-2014,00:01:34,A48096,0,-22.910641,-43.270023,0.0
10-07-2014,00:01:34,A48172,0,-22.910694,-43.269962,4.63
10-07-2014,00:01:34,A500910,229.0,-22.929007,-43.254372,0.37
10-07-2014,00:01:34,B101260,634.0,-22.8153,-43.1876,0.0
10-07-2014,00:01:34,B285820,696.0,-22.8978,-43.2635,47.0
10-07-2014,00:01:34,B31051,0,-22.9399,-43.1999,8.89
10-07-2014,00:01:34,B32506,SV3420,-22.8079,-43.3277,14.0
10-07-2014,00:01:34,B325150,795.0,-22.8555,-43.3882,44.0
10-07-2014,00:01:34,B326920,946.0,-22.8175,-43.3935,1.0
10-07-2014,00:01:34,B51542,0,-22.8766,-43.3685,0.0
10-07-2014,00:01:34,B515660,917.0,-22.8775,-43.3646,0.0
10-07-2014,00:01:34,B51596,0,-22.8763,-43.3682,0.0
10-07-2014,00:01:34,B51641,0,-22.8765,-43.3687,0.0
10-07-2014,00:01:34,B516520,917.0,-22.8684,-43.2559,0.0
10-07-2014,00:01:34,B580160,628.0,-22.8368,-43.2859,0.0
10-07-2014,00:01:34,B580220,623.0,-22.8436,-43.2819,38.0
10-07-2014,00:01:34,B630070,335.0,-22.7925,-43.2945,0.0
10-07-2014,00:01:34,B82609,0,-22.858,-43.3713,5.74
10-07-2014,00:01:34,C13007,0,-22.941429,-43.341454,0.0
10-07-2014,00:01:34,C130080,766.0,-22.868494,-43.351639,40.0
10-07-2014,00:01:34,C13021,0,-22.879629,-43.357021,0.0
10-07-2014,00:01:34,C13043,0,-22.879873,-43.357487,0.0
10-07-2014,00:01:34,C13071,0,-22.91864,-43.3652,0.0
10-07-2014,00:01:34,C13082,0,-22.880878,-43.358509,0.0
10-07-2014,00:01:34,C13135,0,-22.87978,-43.357445,0.0
10-07-2014,00:01:34,C13142,0,-23.011379,-43.317368,0.0
10-07-2014,00:01:34,C30008,0,-22.879404,-43.357029,0.0
10-07-2014,00:01:34,C30009,0,-22.950993,-43.348495,0.0
10-07-2014,00:01:34,C30139,0,-22.951387,-43.348728,0.0
10-07-2014,00:01:34,C30171,0,-22.949991,-43.348255,0.0
10-07-2014,00:01:34,C30179,0,-22.879683,-43.356815,0.0
10-07-2014,00:01:34,C30183,0,-22.951468,-43.348812,0.0
10-07-2014,00:01:34,C30187,0,-22.949961,-43.34782,0.0
10-07-2014,00:01:34,C30198,0,-22.950741,-43.348259,0.0
10-07-2014,00:01:34,C30209,0,-22.95023,-43.348263,0.0
10-07-2014,00:01:34,C30220,0,-22.949854,-43.348072,0.0
10-07-2014,00:01:34,C30501,0,-23.000893,-43.366001,0.0
10-07-2014,00:01:34,C414050,309.0,-23.00131,-43.365757,0.19
10-07-2014,00:01:34,C474980,360.0,-22.972889,-43.190613,5.0
10-07-2014,00:01:34,C47529,0,-22.952698,-43.350159,0.0
10-07-2014,00:01:34,C47546,LECD100,-22.965248,-43.17701,0.0
10-07-2014,00:01:34,C475750,353.0,-22.928785,-43.364498,0.0
10-07-2014,00:01:34,C475780,636.0,-22.952898,-43.354492,12.0
10-07-2014,00:01:34,C47595,0,-22.952799,-43.349892,0.0
10-07-2014,00:01:34,C47606,0,-22.952669,-43.349991,0.0
10-07-2014,00:01:34,C476200,861.0,-22.932348,-43.385395,30.0
10-07-2014,00:01:34,C476530,382.0,-22.984816,-43.460938,65.0
10-07-2014,00:01:34,C476570,614.0,-22.997219,-43.366192,66.0
10-07-2014,00:01:34,C47685,0,-22.915854,-43.361153,0.0
10-07-2014,00:01:34,C47690,0,-22.945648,-43.344044,0.0
10-07-2014,00:01:34,C47708,0,-22.952827,-43.349243,0.0
10-07-2014,00:01:34,C47715,0,-22.952148,-43.349865,0.0
10-07-2014,00:01:34,C47733,0,-22.952593,-43.350109,0.0
10-07-2014,00:01:34,C47738,0,-22.952963,-43.350231,0.0
10-07-2014,00:01:34,C47765,0,-22.950401,-43.348049,0.0
10-07-2014,00:01:34,C47787,0,-22.951561,-43.348873,0.0
10-07-2014,00:01:34,C47822,0,-22.951946,-43.349876,0.0
10-07-2014,00:01:34,C478410,692.0,-22.881735,-43.294338,36.0
10-07-2014,00:01:34,C47855,LECD100,-22.960928,-43.393124,41.0
10-07-2014,00:01:34,C478800,332.0,-22.986647,-43.204697,26.0
10-07-2014,00:01:34,C478960,360.0,-23.018639,-43.481865,15.0
10-07-2014,00:01:34,C47899,0,-22.950722,-43.348026,0.0
10-07-2014,00:01:34,C47991,0,-22.952723,-43.348145,0.0
10-07-2014,00:01:34,C515670,723.0,-22.876877,-43.368713,0.0
10-07-2014,00:01:34,C720010,691.0,-22.889824,-43.291828,0.0
10-07-2014,00:01:34,C825120,363.0,-22.858461,-43.371174,0.0
10-07-2014,00:01:34,C825810,363.0,-22.858778,-43.370876,0.0
10-07-2014,00:01:34,D131550,801.0,-22.878071,-43.441406,18.0
10-07-2014,00:01:34,D13163,0,-22.880692,-43.357086,0.0
10-07-2014,00:01:34,D13164,0,-22.88065,-43.357037,0.0
10-07-2014,00:01:34,D58504,0,-22.88257,-43.440674,43.34
10-07-2014,00:01:34,D58537,0,-22.876657,-43.339626,0.37
10-07-2014,00:01:34,D58722,0,-22.875967,-43.420269,0.37
10-07-2014,00:01:34,D58760,0,-22.876272,-43.420208,4.26
10-07-2014,00:01:34,D862560,867.0,-22.893307,-43.531895,0.0
10-07-2014,00:01:34,D862740,802.0,-22.894527,-43.533604,0.0
10-07-2014,00:01:34,D877180,2802.0,-22.91647,-43.607422,0.0
10-07-2014,00:01:34,D905890,2309.0,-22.91975,-43.64352,0.0
10-07-2014,00:01:35,A275470,433.0,-22.98152,-43.1912,30.0
10-07-2014,00:01:35,A291430,209.0,-22.894461,-43.236561,0.0
10-07-2014,00:01:35,A412840,127.0,-22.875256,-43.241291,0.0
10-07-2014,00:01:35,A413160,538.0,-22.960611,-43.206997,0.19
10-07-2014,00:01:35,A41811,0,-22.87081,-43.249527,0.0
10-07-2014,00:01:35,A480060,415.0,-22.94565,-43.182068,70.19
10-07-2014,00:01:35,A48064,0,-22.910652,-43.269547,0.0
10-07-2014,00:01:35,A71520,0,-22.929895,-43.253906,0.19
10-07-2014,00:01:35,A72115,0,-22.889904,-43.292091,0.74
10-07-2014,00:01:35,B116720,908.0,-22.8703,-43.312,44.45
10-07-2014,00:01:35,B196190,665.0,-22.8112,-43.3424,0.0
10-07-2014,00:01:35,B310370,497.0,-22.8045,-43.3102,0.0
10-07-2014,00:01:35,B310380,497.0,-22.8045,-43.3097,0.0
10-07-2014,00:01:35,B325700,342.0,-22.9123,-43.1764,13.0
10-07-2014,00:01:35,B326050,793.0,-22.8228,-43.4043,4.0
10-07-2014,00:01:35,B51535,0,-22.8765,-43.3688,0.0
10-07-2014,00:01:35,B51546,0,-22.8765,-43.3681,0.0
10-07-2014,00:01:35,B51609,0,-22.8768,-43.3687,0.0
10-07-2014,00:01:35,B711030,247.0,-22.9031,-43.3135,0.0
10-07-2014,00:01:35,B82568,0,-22.8943,-43.2389,15.93
10-07-2014,00:01:35,C13004,0,-22.880447,-43.358185,11.0
10-07-2014,00:01:35,C130740,341.0,-22.922741,-43.297924,48.0
10-07-2014,00:01:35,C13133,0,-22.926613,-43.344528,30.0
10-07-2014,00:01:35,C13143,0,-22.880831,-43.358364,0.0
10-07-2014,00:01:35,C13151,0,-22.879999,-43.357834,0.0
10-07-2014,00:01:35,C13192,0,-22.880646,-43.358006,0.0
10-07-2014,00:01:35,C30027,0,-22.950029,-43.348156,0.0
10-07-2014,00:01:35,C301360,765.0,-22.880213,-43.356846,0.0
10-07-2014,00:01:35,C30148,0,-22.950014,-43.347816,0.0
10-07-2014,00:01:35,C30151,0,-22.950048,-43.347713,0.0
10-07-2014,00:01:35,C30165,0,-22.949781,-43.348175,0.0
10-07-2014,00:01:35,C30175,0,-22.950382,-43.348354,0.0
10-07-2014,00:01:35,C301930,557.0,-22.985807,-43.330265,48.0
10-07-2014,00:01:35,C30212,0,-22.880316,-43.356712,0.0
10-07-2014,00:01:35,C302370,465.0,-22.879801,-43.334217,59.0
10-07-2014,00:01:35,C30252,0,-22.915543,-43.360687,39.0
10-07-2014,00:01:35,C30256,0,-22.951172,-43.348545,0.0
10-07-2014,00:01:35,C30274,0,-22.950125,-43.348293,0.0
10-07-2014,00:01:35,C30279,0,-22.95306,-43.348804,0.0
10-07-2014,00:01:35,C30284,0,-22.950409,-43.347965,0.0
10-07-2014,00:01:35,C30297,0,-22.950031,-43.348251,0.0
10-07-2014,00:01:35,C303240,557.0,-22.989061,-43.322681,31.0
10-07-2014,00:01:35,C411440,318.0,-22.857378,-43.245197,0.0
10-07-2014,00:01:35,C418830,2018.0,-22.901167,-43.206543,1.11
10-07-2014,00:01:35,C47511,0,-22.952436,-43.349464,0.0
10-07-2014,00:01:35,C47521,0,-22.952703,-43.348774,0.0
10-07-2014,00:01:35,C47597,0,-22.953409,-43.3498,0.0
10-07-2014,00:01:35,C476330,368.0,-22.903154,-43.184032,14.0
10-07-2014,00:01:35,C476600,382.0,-22.986307,-43.413685,65.0
10-07-2014,00:01:35,C47672,0,-22.952129,-43.349045,0.0
10-07-2014,00:01:35,C47677,0,-22.952461,-43.349686,0.0
10-07-2014,00:01:35,C476970,353.0,-22.883503,-43.332073,39.0
10-07-2014,00:01:35,C47730,0,-22.945475,-43.344048,0.0
10-07-2014,00:01:35,C47759,0,-22.953407,-43.349758,0.0
10-07-2014,00:01:35,C47776,0,-22.951683,-43.348949,0.0
10-07-2014,00:01:35,C47785,0,-22.951845,-43.348476,0.0
10-07-2014,00:01:35,C47928,0,-22.952566,-43.34832,0.0
10-07-2014,00:01:35,C47933,0,-22.952711,-43.348125,0.0
10-07-2014,00:01:35,C47989,0,-22.95286,-43.348347,0.0
10-07-2014,00:01:35,C500760,345.0,-23.000507,-43.345081,41.3
10-07-2014,00:01:35,C515210,371.0,-22.901861,-43.348068,29.0
10-07-2014,00:01:35,C51523,0,-22.877457,-43.36824,0.0
10-07-2014,00:01:35,C51554,0,-22.877571,-43.368385,0.0
